id,brand,car_model,type,desc,problem,datetime,status
1055792,南京依维柯,依维柯褒迪,2017款 3.0T 尊享A42 客车 高顶 16-17座 F1CE34818,南京依维柯褒迪漆面爆漆 轮眉锈蚀,车身电器,2023-11-21,处理反馈
1055783,别克,君威,2021款 552T 精英型,别克君威燃油泵控制模块存在安全隐患,车身电器,2023-11-21,用户评分
1055769,长城汽车,哈弗H6,2021款 1.5GDIT 自动 冠军版,哈弗H6车机服务到期后无法使用WiFi,服务收费,2023-11-21,用户评分
1055763,一汽-大众,探岳,2020款 330TSI 两驱 豪华智联版,一汽大众探岳变速箱减速降挡有异响,变速器,2023-11-21,用户评分
1055753,一汽丰田,锐志,2007款 2.5S 真皮天窗版 新锐志 REIZ,一汽丰田锐志仪表台开裂 存在质量问题,车身电器,2023-11-21,用户评分
1055642,别克,君威,2020款 552T 精英型,别克君威燃油模块故障要求厂家及时更换,车身电器,2023-11-21,处理反馈
1055621,上汽大众,途昂,2021款 380TSI 四驱 豪华版,上汽大众途昂行驶中油门迟滞 变速箱异响,发动机,2023-11-21,处理反馈
1055619,一汽丰田,RAV4荣放,2022款 2.0L CVT 两驱 风尚Plus版,一汽丰田RAV4荣放车机不升级 缺失CarPlay,服务,2023-11-21,处理反馈
1055592,别克,君越,2022款 Avenir艾维亚 先享型,别克君越销售人员隐瞒保养相关信息,销售欺诈,2023-11-21,用户评分
1055590,东风本田,本田CR-V,2021款 240TURBO CVT 两驱 黑爵士版,东风本田CR-V两后轮胎内侧有吃胎偏磨的现象,前后桥及悬挂系统,2023-11-21,用户评分
1055562,一汽-大众捷达,捷达VS5,2021款 280TSI 自动 荣耀型,一汽大众捷达VS5变速箱漏油一直未解决,变速器,2023-11-21,处理反馈
1055533,一汽丰田,RAV4荣放,2022款 2.0L CVT 两驱 风尚Plus版,一汽丰田RAV4荣放4S店驾驶车辆导致事故,人员技术,2023-11-21,用户评分
1055530,别克,昂科旗,2022款 652T 两驱 尊贵型 7座,别克昂科旗燃油模块存在安全隐患,车身电器,2023-11-21,用户评分
1055529,比亚迪,秦PLUS,2021款 DM-i 55KM 旗舰型,比亚迪秦PLUS纯电模式下发动机自动启动,发动机,2023-11-21,用户评分
1055522,小鹏汽车,小鹏P7,2022款 625E,小鹏P7车辆宣传功能厂家无法实现,销售欺诈,2023-11-21,处理反馈
1055498,小鹏汽车,小鹏P7,2020款 670E,小鹏P7承诺XPILOT系统不推送虚假宣传,车身电器,2023-11-21,用户评分
1055488,长安马自达,马自达CX-30,2020款 2.0L 自动 嘉悦型,长安马自达CX-30油门异响刹车异响后轮异响,发动机,2023-11-21,处理反馈
1055478,东风本田,思域,2022款 240TURBO CVT 燃动版,东风本田思域玻璃胶条凸起 记录仪自动重启,车身电器,2023-11-21,用户评分
1055469,华晨宝马,宝马X1,2021款 改款 xDrive25Li 尊享型,华晨宝马X1转向异响 自由间隙过大,转向系统,2023-11-21,处理反馈
1055461,一汽丰田,卡罗拉锐放,2022款 2.0L 先锋版,一汽丰田卡罗拉锐放转向异响 启动有电流声,转向系统,2023-11-21,用户评分
1055448,比亚迪,唐新能源,2021款 DM 2.0T 四驱 高性能版 创世旗舰型,比亚迪唐新能源车机故障 未按承诺更换配件,承诺不兑现,2023-11-21,处理反馈
1055388,广汽乘用车,传祺GS8,2022款 领航系列 2.0TGDI 四驱 豪华智联版（七座）,广汽传祺GS8发动机怠速不稳 座椅塌陷,发动机,2023-11-21,处理反馈
1055376,别克,昂科威,2021款 532T 两驱 领先型,别克昂科威启动延迟 发动机故障灯亮,发动机,2023-11-21,处理反馈
1055350,一汽奥迪,奥迪A6L,2021款 40 TFSI 豪华致雅型,一汽奥迪A6L变速箱故障 等待配件的时间长,变速器,2023-11-20,用户评分
1055330,别克,君威,2021款 552T 精英型,别克君威燃油模块存在重大安全隐患,车身电器,2023-11-20,用户评分
1055293,东风本田,思域,2022款 240TURBO CVT 劲动版,东风本田思域无法启动4S店无法确定原因,发动机,2023-11-20,处理反馈
1055290,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式时发动机强制启动,发动机,2023-11-20,用户评分
1055285,广汽丰田,凯美瑞,2021款 双擎 2.5HG 豪华版,广汽丰田凯美瑞车机系统老旧 不予升级,服务,2023-11-20,用户评分
1055273,路虎进口,路虎卫士,2022款 90 3.0T P400 XS,路虎卫士车身钣金胶密封不严 导致车内泡水,车身电器,2023-11-20,处理反馈
1055258,广汽丰田,凯美瑞,2021款 2.0G 豪华版,广汽丰田凯美瑞车机系统无法OTA升级,服务,2023-11-20,处理反馈
1055251,奇瑞汽车,艾瑞泽5 PLUS,2021款 小AI 1.5T CVT 享PLUS,奇瑞艾瑞泽5 PLUS漏防冻液 要求厂家解决,发动机,2023-11-20,处理反馈
1055241,广汽丰田,凯美瑞,2022款 2.5S 骑士版,广汽丰田凯美瑞车机系统卡顿 无hicar功能,车身电器,2023-11-20,处理反馈
1055237,一汽-大众,速腾,2023款 280TSI DSG 超越版,一汽大众速腾经销商承诺退还押金不兑现,承诺不兑现,2023-11-20,处理反馈
1055217,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机启动,发动机,2023-11-20,用户评分
1055212,江铃集团新能源,江铃E200L,2018款 E200L 标准型（250KM）,江铃新能源E200L动力电池故障 维修时间长,车身电器,2023-11-20,用户评分
1055210,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷天幕版,上汽荣威i6 MAX车机系统一直未升级,服务,2023-11-20,用户评分
1055207,长安汽车,锐程CC,2021款 蓝鲸版 1.5T DCT 豪华型,长安锐程CC变速箱渗油 低速顿挫,变速器,2023-11-20,处理反馈
1055206,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷天幕版,上汽荣威i6 MAX车机系统迟迟不升级,变速器,2023-11-20,用户评分
1055205,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷智驾版,上汽荣威i6 MAX车机系统无法OTA升级,服务,2023-11-20,用户评分
1055199,别克,昂科威,2020款 S 652T 四驱 Avenir艾维亚,别克昂科威疑似天窗排水孔堵塞 下雨漏水,车身电器,2023-11-20,处理反馈
1055193,比亚迪,唐新能源,2021款 DM-i 112KM 尊贵型,比亚迪唐新能源EV模式发动机异常启动,发动机,2023-11-20,用户评分
1055191,华晨宝马,宝马X1,2022款 改款 xDrive25Li 尊享型,华晨宝马X1刹车片异常磨损 座椅有异响,制动系统,2023-11-20,处理反馈
1055180,别克,昂科威,2022款 昂科威Plus 652T 五座 四驱 豪华型,别克昂科威燃油泵模块存在安全隐患,车身电器,2023-11-20,处理反馈
1055165,别克,昂科威,2020款 S 652T 两驱 豪华型,别克昂科威燃油泵控制模块存在安全隐患,车身电器,2023-11-20,处理反馈
1055151,五菱汽车,宏光MINIEV,2020款 自在款 三元锂,五菱宏光MINIEV电量达到75%出现龟速行驶,发动机,2023-11-20,用户评分
1055148,北京奔驰,奔驰GLB,2021款 GLB 180 时尚型,北京奔驰GLB下护板自然碎裂 不予索赔,车身电器,2023-11-20,用户评分
1055138,奇瑞新能源,QQ冰淇淋,2022款 170km 圣代 三元锂,奇瑞新能源QQ冰淇淋电路故障 服务态度差,车身电器,2023-11-20,用户评分
1055137,长城汽车,哈弗大狗,2021款 改款 1.5T DCT 两驱 马犬版,哈弗大狗车引擎盖车漆爆裂 车漆脱落,车身电器,2023-11-20,处理反馈
1055136,比亚迪,驱逐舰05,2022款 DM-i 120KM 尊贵型,比亚迪驱逐舰05 EV模式下发动机强制启动,发动机,2023-11-20,用户评分
1055125,比亚迪,汉,2020款 EV 超长续航版 尊贵型,比亚迪汉车机卡顿 售后回复车机停产无法升级,车身电器,2023-11-20,用户评分
1055111,东风本田,艾力绅,2022款 2.0L e:HEV 豪华先享版,东风本田艾力绅前轮外侧严重吃胎,前后桥及悬挂系统,2023-11-20,处理反馈
1055096,一汽-大众捷达,捷达VS7,2022款 黑锋版 1.4T 自动 悦享版Pro,一汽大众捷达VS7车辆启动后车机有异响,车身电器,2023-11-20,处理反馈
1055071,合众汽车,哪吒U,2022款 改款 Pro 400 畅行网约版 三元锂,哪吒U刹车突然失灵 售后拒绝提供检测数据,制动系统,2023-11-20,用户评分
1055065,广汽丰田,凯美瑞,2021款 2.5G 豪华版,广汽丰田凯美瑞倒车影像自动关闭 功能不完善,车身电器,2023-11-20,处理反馈
1055062,广汽本田,雅阁,2022款 260TURBO 幻夜·尊贵版,广汽本田雅阁后轮吃胎 要求厂家解决,前后桥及悬挂系统,2023-11-20,处理反馈
1055040,上汽集团,荣威i6 MAX新能源,2020款 1.5T PHEV爽酷天幕智驾Supreme版,上汽荣威i6 MAX新能源车机系统长期不能升级,服务,2023-11-20,处理反馈
1055035,长安马自达,马自达3 昂克赛拉,2020款 2.0L 自动 质雅版,长安马自达昂克赛拉免费基础保养不兑现,承诺不兑现,2023-11-20,用户评分
1055026,别克,君威,2021款 552T 精英型,别克君威燃油模块设计缺陷有安全隐患,车身电器,2023-11-20,用户评分
1055018,一汽丰田,RAV4荣放,2022款 2.0L CVT 两驱 风尚Plus版,一汽丰田RAV4荣放车机导航无更新 无互联,车身电器,2023-11-20,用户评分
1055015,广汽丰田,凯美瑞,2021款 双擎 2.5HG 豪华版,广汽丰田凯美瑞车机系统卡顿 不支持Carlife,车身电器,2023-11-20,用户评分
1055005,长城汽车,哈弗H6,2021款 1.5GDIT 自动 冠军版,哈弗H6车机服务到期后提示续费使用,服务收费,2023-11-20,处理反馈
1055002,东风本田,思域,2019款 220TURBO CVT 燃动版 国VI,东风本田思域优科豪马轮胎老化起皮,轮胎,2023-11-20,用户评分
1054987,广汽丰田,凯美瑞,2021款 2.5G 豪华版,广汽丰田凯美瑞车机系统老旧 不更新,服务,2023-11-20,处理反馈
1054986,领克,领克03,2021款 03+ 2.0TD 自动 驭风版,领克03车机卡顿 导航地图无法升级,车身电器,2023-11-20,用户评分
1054970,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源EV模式发动机频繁自启动,发动机,2023-11-20,用户评分
1054968,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷智驾版,上汽荣威i6 MAX车机系统无法OTA升级,服务,2023-11-20,处理反馈
1054965,奇瑞新能源,小蚂蚁,2021款 20万蚁粉款 才气版 三元锂 301km,奇瑞新能源小蚂蚁车门内侧生锈严重,车身电器,2023-11-20,处理反馈
1054963,东风本田,本田CR-V,2021款 锐·混动 2.0L 两驱 净速版,东风本田CR-V多个轮毂氧化影响美观,车身电器,2023-11-20,用户评分
1054955,广汽丰田,凯美瑞,2021款 2.5G 豪华版,广汽丰田凯美瑞车机卡顿 OTA形同虚设,车身电器,2023-11-20,处理反馈
1054950,北京奔驰,奔驰E级,2022款 改款二 E 300 L 运动豪华型,北京奔驰E级刹车异响 变速箱换挡顿挫,变速器,2023-11-20,处理反馈
1054943,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷版,上汽荣威i6 MAX车机系统无法OTA升级,服务,2023-11-20,处理反馈
1054940,长城汽车,风骏5,2021款 2.0T 柴油 两驱 精英型 大双排 国VI GW4D20M,长城风骏5车身钣金由内向外开始锈蚀,车身电器,2023-11-20,处理反馈
1054936,江汽集团,花仙子,2022款 花仙子款 四叶草,思皓花仙子动力电池频繁故障 车辆无法启动,车身电器,2023-11-20,用户评分
1054932,东风日产,启辰大V,2021款 260T 爱豆版,启辰大V挂入倒挡后松刹车时出现异响,变速器,2023-11-20,用户评分
1054930,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷版,荣威i6 MAX车机反应慢 车机系统三年未升级,车身电器,2023-11-20,用户评分
1054924,上汽大众斯柯达,明锐,2019款 旅行车 TSI280 DSG 豪华版 国VI,斯柯达明锐车辆保养车内顶灯常亮 按键损坏,人员技术,2023-11-20,处理反馈
1054920,比亚迪,宋PLUS新能源,2021款 DM-i 110KM 旗舰PLUS,比亚迪宋PLUS新能源主驾驶座椅塌陷,车身电器,2023-11-20,用户评分
1054908,上汽通用凯迪拉克,凯迪拉克XT4,2023款 28T 两驱 风尚型,凯迪拉克XT4燃油泵模块存在故障隐患,车身电器,2023-11-20,用户评分
1054905,上汽通用雪佛兰,迈锐宝XL,2021款 Redline 550T 自动 锐动版,雪佛兰迈锐宝XL燃油模块存在安全隐患,车身电器,2023-11-20,处理反馈
1054893,广汽丰田,凯美瑞,2021款 2.0G 豪华版,广汽丰田凯美瑞车机系统厂家不更新,服务,2023-11-20,处理反馈
1054892,别克,君威,2019款 20T 精英型 国VI,别克君威燃油模块问题导致发动机启动延迟,发动机,2023-11-20,处理反馈
1054889,别克,昂科威,2022款 昂科威S 652T 两驱 豪华型,别克昂科威发动机故障灯亮 燃油模块故障,发动机,2023-11-20,用户评分
1054876,广汽丰田,雷凌,2022款 185T CVT 运动版,广汽丰田雷凌车机卡顿死机 无互联功能,服务,2023-11-20,用户评分
1054871,东风本田,思域,2016款 220TURBO 自动 豪华版,东风本田思域优科豪马轮胎开裂掉胶,轮胎,2023-11-20,用户评分
1054858,比亚迪,秦PLUS,2021款 DM-i 55KM 旗舰型,比亚迪秦PLUS纯电模式下发动机自动启动,发动机,2023-11-20,用户评分
1054833,别克,君越,2022款 652T 豪华型,别克君越车窗镀铬亮条不同程度损坏,车身电器,2023-11-20,用户评分
1054821,一汽-大众,迈腾,2020款 330TSI DSG 豪华型,一汽大众迈腾变速箱异响漏油 希望处理,变速器,2023-11-20,用户评分
1054810,北京现代,伊兰特,2021款 1.5L CVT LUX 尊贵版,北京现代伊兰特车机系统无法连接网络,车身电器,2023-11-20,处理反馈
1054800,上汽大众,途观L,2020款 330TSI 自动 两驱 全景舒适版 国VI,上汽大众途观L保养券无法使用 延保未兑现,承诺不兑现,2023-11-20,用户评分
1054789,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷智驾版,上汽荣威i6 MAX车机卡顿 系统老旧 无法升级,车身电器,2023-11-20,用户评分
1054774,一汽-大众,探岳,2020款 330TSI 两驱 豪华智联版,一汽大众探岳轮毂氧化严重 厂家质保,车身电器,2023-11-20,用户评分
1054749,奇瑞汽车,瑞虎8,2021款 鲲鹏版 290TGDI 自动 逐风版,奇瑞瑞虎8变速箱抖动 维修未解决,变速器,2023-11-20,用户评分
1054741,广汽丰田,凯美瑞,2021款 2.0G 豪华版,广汽丰田凯美瑞OTA形同虚设 没有手机互联,车身电器,2023-11-20,处理反馈
1054711,一汽-大众,速腾,2019款 280TSI DSG 舒适型 国VI,一汽大众速腾发动机异响 烧机油,发动机,2023-11-20,用户评分
1054701,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷天幕智驾Supreme版,上汽荣威i6 MAX车机系统迟迟不升级,车身电器,2023-11-20,用户评分
1054700,宝马（进口）,宝马X4 M,2021款 X4 M雷霆版,进口宝马X4 M系统升级后排气阀门失效,服务,2023-11-19,处理反馈
1054696,上汽大众,朗逸,2022款 280TSI DSG 舒适版,上汽大众朗逸中控屏卡顿 车机与宣传不符,车身电器,2023-11-19,用户评分
1054694,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷智驾版,上汽荣威i6 MAX车机系统无法OTA升级,服务,2023-11-19,用户评分
1054687,奇瑞汽车,瑞虎8,2020款 290TGDI 自动 豪华版,奇瑞瑞虎8前大灯两侧盲区过大 影响使用,其他,2023-11-19,用户评分
1054684,广汽丰田,雷凌,2021款 185T CVT 豪华版,广汽丰田雷凌车机系统无法升级 区别对待,服务,2023-11-19,用户评分
1054676,奇瑞汽车,瑞虎8 PRO,2022款 290T 两驱 天穹版 5座,奇瑞瑞虎8 PRO天窗错位 无法正常关闭,车身电器,2023-11-19,处理反馈
1054652,长安汽车,长安CS75,2021款 荣耀百万版 280T 手动 精英型,长安CS75车辆事故维修质量差 查不到记录,人员技术,2023-11-19,用户评分
1054647,长安汽车,长安CS75 PLUS,2022款 1.5T 自动豪华型,长安CS75 PLUS发动机排气管声音大,车身电器,2023-11-19,处理反馈
1054626,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷智驾版,上汽荣威i6 MAX车机系统无法OTA升级,服务,2023-11-19,用户评分
1054622,宝马（进口）,宝马4系,2022款 425i M运动套装,进口宝马4系刹车片异常磨损 存在质量问题,制动系统,2023-11-19,处理反馈
1054620,广汽丰田,凯美瑞,2021款 2.0G 豪华版,广汽丰田凯美瑞车机无法升级 无互联功能,服务,2023-11-19,用户评分
1054617,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷天幕智驾Supreme版,上汽荣威i6 MAX车机系统长时间无法更新,服务,2023-11-19,处理反馈
1054604,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷智驾版,上汽荣威i6 MAX车机系统未提供OTA升级,服务,2023-11-19,用户评分
1054602,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷智驾版,上汽荣威i6 MAX车机系统迟迟不升级,服务,2023-11-19,用户评分
1054596,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷智驾版,上汽荣威i6 MAX车机系统老旧 车机无法升级,车身电器,2023-11-19,用户评分
1054595,上汽大众,途观L,2021款 330TSI 自动 两驱 R-Line旗舰版,上汽大众途观L车门生锈 车漆起泡,车身电器,2023-11-19,用户评分
1054583,别克,昂科威,2020款 S 652T 四驱 Avenir艾维亚,别克昂科威燃油泵控制模块存在缺陷,车身电器,2023-11-19,处理反馈
1054575,别克,君威,2023款 552T 智享型,别克君威大灯进水 影响正常照明,车身电器,2023-11-19,处理反馈
1054572,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷版,上汽荣威i6 MAX车机系统无法OTA升级,服务,2023-11-19,处理反馈
1054571,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,比亚迪唐新能源EV模式发动机无故启动,发动机,2023-11-19,用户评分
1054569,上汽集团,荣威i6 MAX,2020款 300TGI 自动 爽酷天幕版,上汽荣威i6 MAX车机系统不更新 要求处理,服务,2023-11-19,处理反馈
1054565,上汽大众,ID.6 X,2022款 智享长续航版,上汽大众ID.6 X未明确赠送保养间隔,承诺不兑现,2023-11-19,处理反馈
